acc	R1	R2
SRR7255037	ftp.sra.ebi.ac.uk/vol1/fastq/SRR725/007/SRR7255037/SRR7255037_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR725/007/SRR7255037/SRR7255037_2.fastq.gz
SRR7255042	ftp.sra.ebi.ac.uk/vol1/fastq/SRR725/002/SRR7255042/SRR7255042_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR725/002/SRR7255042/SRR7255042_2.fastq.gz
SRR7255043	ftp.sra.ebi.ac.uk/vol1/fastq/SRR725/003/SRR7255043/SRR7255043_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR725/003/SRR7255043/SRR7255043_2.fastq.gz
SRR7255044	ftp.sra.ebi.ac.uk/vol1/fastq/SRR725/004/SRR7255044/SRR7255044_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR725/004/SRR7255044/SRR7255044_2.fastq.gz
SRR7255045	ftp.sra.ebi.ac.uk/vol1/fastq/SRR725/005/SRR7255045/SRR7255045_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR725/005/SRR7255045/SRR7255045_2.fastq.gz
ERR1739851	ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/001/ERR1739851/ERR1739851_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/001/ERR1739851/ERR1739851_2.fastq.gz
SRR6668562	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/002/SRR6668562/SRR6668562_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/002/SRR6668562/SRR6668562_2.fastq.gz
SRR6668561	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/001/SRR6668561/SRR6668561_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/001/SRR6668561/SRR6668561_2.fastq.gz
SRR5136544	ftp.sra.ebi.ac.uk/vol1/fastq/SRR513/004/SRR5136544/SRR5136544_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR513/004/SRR5136544/SRR5136544_2.fastq.gz
SRR5136534	ftp.sra.ebi.ac.uk/vol1/fastq/SRR513/004/SRR5136534/SRR5136534_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR513/004/SRR5136534/SRR5136534_2.fastq.gz
SRR5136546	ftp.sra.ebi.ac.uk/vol1/fastq/SRR513/006/SRR5136546/SRR5136546_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR513/006/SRR5136546/SRR5136546_2.fastq.gz
SRR5136530	ftp.sra.ebi.ac.uk/vol1/fastq/SRR513/000/SRR5136530/SRR5136530_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR513/000/SRR5136530/SRR5136530_2.fastq.gz
SRR5136539	ftp.sra.ebi.ac.uk/vol1/fastq/SRR513/009/SRR5136539/SRR5136539_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR513/009/SRR5136539/SRR5136539_2.fastq.gz
SRR5136538	ftp.sra.ebi.ac.uk/vol1/fastq/SRR513/008/SRR5136538/SRR5136538_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR513/008/SRR5136538/SRR5136538_2.fastq.gz
SRR5136548	ftp.sra.ebi.ac.uk/vol1/fastq/SRR513/008/SRR5136548/SRR5136548_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR513/008/SRR5136548/SRR5136548_2.fastq.gz
SRR5136541	ftp.sra.ebi.ac.uk/vol1/fastq/SRR513/001/SRR5136541/SRR5136541_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR513/001/SRR5136541/SRR5136541_2.fastq.gz
SRR5136551	ftp.sra.ebi.ac.uk/vol1/fastq/SRR513/001/SRR5136551/SRR5136551_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR513/001/SRR5136551/SRR5136551_2.fastq.gz
SRR5136535	ftp.sra.ebi.ac.uk/vol1/fastq/SRR513/005/SRR5136535/SRR5136535_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR513/005/SRR5136535/SRR5136535_2.fastq.gz
SRR5136542	ftp.sra.ebi.ac.uk/vol1/fastq/SRR513/002/SRR5136542/SRR5136542_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR513/002/SRR5136542/SRR5136542_2.fastq.gz
SRR5136532	ftp.sra.ebi.ac.uk/vol1/fastq/SRR513/002/SRR5136532/SRR5136532_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR513/002/SRR5136532/SRR5136532_2.fastq.gz
SRR5136540	ftp.sra.ebi.ac.uk/vol1/fastq/SRR513/000/SRR5136540/SRR5136540_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR513/000/SRR5136540/SRR5136540_2.fastq.gz
SRR5136543	ftp.sra.ebi.ac.uk/vol1/fastq/SRR513/003/SRR5136543/SRR5136543_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR513/003/SRR5136543/SRR5136543_2.fastq.gz
SRR5136533	ftp.sra.ebi.ac.uk/vol1/fastq/SRR513/003/SRR5136533/SRR5136533_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR513/003/SRR5136533/SRR5136533_2.fastq.gz
SRR5136531	ftp.sra.ebi.ac.uk/vol1/fastq/SRR513/001/SRR5136531/SRR5136531_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR513/001/SRR5136531/SRR5136531_2.fastq.gz
SRR5136547	ftp.sra.ebi.ac.uk/vol1/fastq/SRR513/007/SRR5136547/SRR5136547_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR513/007/SRR5136547/SRR5136547_2.fastq.gz
SRR5136550	ftp.sra.ebi.ac.uk/vol1/fastq/SRR513/000/SRR5136550/SRR5136550_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR513/000/SRR5136550/SRR5136550_2.fastq.gz
SRR5136537	ftp.sra.ebi.ac.uk/vol1/fastq/SRR513/007/SRR5136537/SRR5136537_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR513/007/SRR5136537/SRR5136537_2.fastq.gz
SRR6668513	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/003/SRR6668513/SRR6668513_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/003/SRR6668513/SRR6668513_2.fastq.gz
SRR6668560	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/000/SRR6668560/SRR6668560_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/000/SRR6668560/SRR6668560_2.fastq.gz
SRR6668528	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/008/SRR6668528/SRR6668528_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/008/SRR6668528/SRR6668528_2.fastq.gz
SRR6668531	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/001/SRR6668531/SRR6668531_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/001/SRR6668531/SRR6668531_2.fastq.gz
SRR6668566	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/006/SRR6668566/SRR6668566_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/006/SRR6668566/SRR6668566_2.fastq.gz
SRR6668568	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/008/SRR6668568/SRR6668568_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/008/SRR6668568/SRR6668568_2.fastq.gz
SRR6668558	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/008/SRR6668558/SRR6668558_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/008/SRR6668558/SRR6668558_2.fastq.gz
SRR6668544	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/004/SRR6668544/SRR6668544_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/004/SRR6668544/SRR6668544_2.fastq.gz
SRR6668542	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/002/SRR6668542/SRR6668542_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/002/SRR6668542/SRR6668542_2.fastq.gz
SRR6668548	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/008/SRR6668548/SRR6668548_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/008/SRR6668548/SRR6668548_2.fastq.gz
SRR6668547	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/007/SRR6668547/SRR6668547_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/007/SRR6668547/SRR6668547_2.fastq.gz
SRR6668546	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/006/SRR6668546/SRR6668546_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/006/SRR6668546/SRR6668546_2.fastq.gz
SRR6668553	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/003/SRR6668553/SRR6668553_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/003/SRR6668553/SRR6668553_2.fastq.gz
SRR6668504	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/004/SRR6668504/SRR6668504_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/004/SRR6668504/SRR6668504_2.fastq.gz
SRR6668502	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/002/SRR6668502/SRR6668502_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/002/SRR6668502/SRR6668502_2.fastq.gz
SRR6668508	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/008/SRR6668508/SRR6668508_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/008/SRR6668508/SRR6668508_2.fastq.gz
SRR6668509	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/009/SRR6668509/SRR6668509_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/009/SRR6668509/SRR6668509_2.fastq.gz
SRR6668507	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/007/SRR6668507/SRR6668507_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/007/SRR6668507/SRR6668507_2.fastq.gz
SRR6668500	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/000/SRR6668500/SRR6668500_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/000/SRR6668500/SRR6668500_2.fastq.gz
SRR6668501	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/001/SRR6668501/SRR6668501_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/001/SRR6668501/SRR6668501_2.fastq.gz
SRR6668534	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/004/SRR6668534/SRR6668534_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/004/SRR6668534/SRR6668534_2.fastq.gz
SRR6668536	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/006/SRR6668536/SRR6668536_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/006/SRR6668536/SRR6668536_2.fastq.gz
SRR6668539	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/009/SRR6668539/SRR6668539_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/009/SRR6668539/SRR6668539_2.fastq.gz
SRR6668538	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/008/SRR6668538/SRR6668538_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/008/SRR6668538/SRR6668538_2.fastq.gz
SRR6668541	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/001/SRR6668541/SRR6668541_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/001/SRR6668541/SRR6668541_2.fastq.gz
SRR6668540	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/000/SRR6668540/SRR6668540_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/000/SRR6668540/SRR6668540_2.fastq.gz
SRR6668533	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/003/SRR6668533/SRR6668533_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/003/SRR6668533/SRR6668533_2.fastq.gz
SRR6668532	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/002/SRR6668532/SRR6668532_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/002/SRR6668532/SRR6668532_2.fastq.gz
SRR6668518	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/008/SRR6668518/SRR6668518_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/008/SRR6668518/SRR6668518_2.fastq.gz
SRR6668519	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/009/SRR6668519/SRR6668519_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/009/SRR6668519/SRR6668519_2.fastq.gz
SRR6668520	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/000/SRR6668520/SRR6668520_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/000/SRR6668520/SRR6668520_2.fastq.gz
SRR6668521	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/001/SRR6668521/SRR6668521_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/001/SRR6668521/SRR6668521_2.fastq.gz
SRR6668522	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/002/SRR6668522/SRR6668522_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/002/SRR6668522/SRR6668522_2.fastq.gz
SRR6668523	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/003/SRR6668523/SRR6668523_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/003/SRR6668523/SRR6668523_2.fastq.gz
SRR6668524	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/004/SRR6668524/SRR6668524_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/004/SRR6668524/SRR6668524_2.fastq.gz
SRR6668525	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/005/SRR6668525/SRR6668525_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/005/SRR6668525/SRR6668525_2.fastq.gz
SRR6668510	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/000/SRR6668510/SRR6668510_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/000/SRR6668510/SRR6668510_2.fastq.gz
SRR6668511	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/001/SRR6668511/SRR6668511_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/001/SRR6668511/SRR6668511_2.fastq.gz
SRR6668557	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/007/SRR6668557/SRR6668557_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/007/SRR6668557/SRR6668557_2.fastq.gz
SRR6668556	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/006/SRR6668556/SRR6668556_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/006/SRR6668556/SRR6668556_2.fastq.gz
SRR6668555	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/005/SRR6668555/SRR6668555_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/005/SRR6668555/SRR6668555_2.fastq.gz
SRR6668554	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/004/SRR6668554/SRR6668554_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/004/SRR6668554/SRR6668554_2.fastq.gz
SRR6668527	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/007/SRR6668527/SRR6668527_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/007/SRR6668527/SRR6668527_2.fastq.gz
SRR6668526	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/006/SRR6668526/SRR6668526_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/006/SRR6668526/SRR6668526_2.fastq.gz
SRR6668551	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/001/SRR6668551/SRR6668551_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/001/SRR6668551/SRR6668551_2.fastq.gz
SRR6668550	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/000/SRR6668550/SRR6668550_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/000/SRR6668550/SRR6668550_2.fastq.gz
SRR6668530	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/000/SRR6668530/SRR6668530_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/000/SRR6668530/SRR6668530_2.fastq.gz
SRR6668529	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/009/SRR6668529/SRR6668529_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/009/SRR6668529/SRR6668529_2.fastq.gz
SRR6668516	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/006/SRR6668516/SRR6668516_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/006/SRR6668516/SRR6668516_2.fastq.gz
SRR6668517	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/007/SRR6668517/SRR6668517_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/007/SRR6668517/SRR6668517_2.fastq.gz
SRR6668514	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/004/SRR6668514/SRR6668514_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/004/SRR6668514/SRR6668514_2.fastq.gz
SRR6668515	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/005/SRR6668515/SRR6668515_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/005/SRR6668515/SRR6668515_2.fastq.gz
SRR6668512	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/002/SRR6668512/SRR6668512_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/002/SRR6668512/SRR6668512_2.fastq.gz
SRR5136536	ftp.sra.ebi.ac.uk/vol1/fastq/SRR513/006/SRR5136536/SRR5136536_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR513/006/SRR5136536/SRR5136536_2.fastq.gz
SRR5136549	ftp.sra.ebi.ac.uk/vol1/fastq/SRR513/009/SRR5136549/SRR5136549_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR513/009/SRR5136549/SRR5136549_2.fastq.gz
